user,project,event_type,timestamp,date
user_2,projekt_3,stop,22-01-2025 17:54:00,22-01-2025
user_2,projekt_4,start,22-01-2025 18:08:00,22-01-2025
user_2,projekt_4,stop,22-01-2025 20:04:00,22-01-2025
user_2,projekt_3,start,22-01-2025 20:59:00,22-01-2025
user_2,projekt_3,stop,22-01-2025 22:55:00,22-01-2025
user_2,projekt_1,start,23-01-2025 09:28:00,23-01-2025
user_2,projekt_1,stop,23-01-2025 14:03:00,23-01-2025
user_2,projekt_1,start,23-01-2025 14:08:00,23-01-2025
user_2,projekt_1,stop,23-01-2025 16:05:00,23-01-2025
user_2,projekt_3,start,23-01-2025 16:57:00,23-01-2025
user_2,projekt_3,stop,23-01-2025 18:55:00,23-01-2025
user_2,projekt_2,start,23-01-2025 19:50:00,23-01-2025
user_2,projekt_2,stop,23-01-2025 21:42:00,23-01-2025
user_2,projekt_2,start,23-01-2025 22:03:00,23-01-2025
user_2,projekt_2,stop,24-01-2025 00:01:00,23-01-2025
user_2,projekt_1,start,24-01-2025 09:35:00,24-01-2025
user_2,projekt_1,stop,24-01-2025 14:44:00,24-01-2025
user_2,projekt_3,start,24-01-2025 15:29:00,24-01-2025
user_2,projekt_3,stop,24-01-2025 17:23:00,24-01-2025
user_2,projekt_2,start,24-01-2025 17:38:00,24-01-2025
user_2,projekt_2,stop,24-01-2025 19:31:00,24-01-2025
user_2,projekt_1,start,24-01-2025 19:45:00,24-01-2025
user_2,projekt_1,stop,24-01-2025 21:41:00,24-01-2025
user_2,projekt_4,start,24-01-2025 22:17:00,24-01-2025
user_2,projekt_4,stop,25-01-2025 00:12:00,24-01-2025
user_2,projekt_4,start,25-01-2025 10:26:00,25-01-2025
user_2,projekt_4,stop,25-01-2025 13:12:00,25-01-2025
user_2,projekt_1,start,25-01-2025 13:39:00,25-01-2025
user_2,projekt_1,stop,25-01-2025 15:34:00,25-01-2025
user_2,projekt_2,start,25-01-2025 15:57:00,25-01-2025
user_2,projekt_2,stop,25-01-2025 17:50:00,25-01-2025
user_2,projekt_3,start,25-01-2025 17:53:00,25-01-2025
user_2,projekt_3,stop,25-01-2025 19:50:00,25-01-2025
user_2,projekt_3,start,25-01-2025 20:38:00,25-01-2025
user_2,projekt_3,stop,25-01-2025 22:36:00,25-01-2025
user_2,projekt_3,start,25-01-2025 22:39:00,25-01-2025
user_2,projekt_3,stop,26-01-2025 00:31:00,25-01-2025
user_2,projekt_1,start,26-01-2025 10:55:00,26-01-2025
user_2,projekt_1,stop,26-01-2025 14:43:00,26-01-2025
user_2,projekt_4,start,26-01-2025 15:38:00,26-01-2025
user_2,projekt_4,stop,26-01-2025 17:36:00,26-01-2025
user_2,projekt_2,start,26-01-2025 17:47:00,26-01-2025
user_2,projekt_2,stop,26-01-2025 19:44:00,26-01-2025
user_2,projekt_2,start,26-01-2025 19:53:00,26-01-2025
user_2,projekt_2,stop,26-01-2025 21:47:00,26-01-2025
user_2,projekt_1,start,26-01-2025 22:36:00,26-01-2025
user_2,projekt_1,stop,27-01-2025 00:31:00,26-01-2025
user_2,projekt_3,start,27-01-2025 01:09:00,26-01-2025
user_2,projekt_3,stop,27-01-2025 03:05:00,26-01-2025
user_2,projekt_2,start,27-01-2025 10:00:00,27-01-2025
user_2,projekt_2,stop,27-01-2025 11:58:00,27-01-2025
user_2,projekt_4,start,27-01-2025 12:55:00,27-01-2025
user_2,projekt_4,stop,27-01-2025 14:47:00,27-01-2025
user_2,projekt_2,start,27-01-2025 15:21:00,27-01-2025
user_2,projekt_2,stop,27-01-2025 17:20:00,27-01-2025
user_2,projekt_3,start,27-01-2025 18:20:00,27-01-2025
user_2,projekt_3,stop,27-01-2025 20:16:00,27-01-2025
user_2,projekt_2,start,27-01-2025 20:20:00,27-01-2025
user_2,projekt_2,stop,27-01-2025 22:18:00,27-01-2025
user_2,projekt_4,start,27-01-2025 22:19:00,27-01-2025
user_2,projekt_4,stop,28-01-2025 00:14:00,27-01-2025
user_2,projekt_3,start,28-01-2025 01:07:00,27-01-2025
user_2,projekt_3,stop,28-01-2025 03:02:00,27-01-2025
user_2,projekt_3,start,28-01-2025 10:14:00,28-01-2025
user_2,projekt_3,stop,28-01-2025 16:46:00,28-01-2025
user_2,projekt_3,start,28-01-2025 17:29:00,28-01-2025
user_2,projekt_3,stop,28-01-2025 19:24:00,28-01-2025
user_2,projekt_1,start,28-01-2025 19:41:00,28-01-2025
user_2,projekt_1,stop,28-01-2025 21:41:00,28-01-2025
user_2,projekt_2,start,28-01-2025 22:12:00,28-01-2025
user_2,projekt_2,stop,29-01-2025 00:06:00,28-01-2025
