user,project,event_type,timestamp,date
user_2,projekt_1,start,12-02-2025 07:53:00,12-02-2025
user_2,projekt_1,stop,12-02-2025 11:06:00,12-02-2025
user_2,projekt_1,start,06-02-2025 16:01:00,06-02-2025
user_2,projekt_1,stop,06-02-2025 17:49:00,06-02-2025
user_2,projekt_1,start,07-02-2025 09:03:00,07-02-2025
user_2,projekt_1,stop,07-02-2025 12:26:00,07-02-2025
user_2,projekt_1,start,08-02-2025 03:39:00,08-02-2025
user_2,projekt_1,stop,08-02-2025 17:29:00,08-02-2025
user_2,projekt_1,start,09-02-2025 04:32:00,09-02-2025
user_2,projekt_1,stop,09-02-2025 11:08:00,09-02-2025
user_3,projekt_1,start,07-02-2025 03:15:00,07-02-2025
user_3,projekt_1,stop,07-02-2025 15:10:00,07-02-2025
user_3,projekt_1,start,08-02-2025 16:37:00,08-02-2025
user_3,projekt_1,stop,08-02-2025 18:00:00,08-02-2025
user_3,projekt_1,start,09-02-2025 08:40:00,09-02-2025
user_3,projekt_1,stop,09-02-2025 17:44:00,09-02-2025
user_3,projekt_1,start,10-02-2025 15:06:00,10-02-2025
user_3,projekt_1,stop,10-02-2025 16:49:00,10-02-2025
user_3,projekt_1,start,11-02-2025 04:36:00,11-02-2025
user_3,projekt_1,stop,11-02-2025 16:29:00,11-02-2025
user_3,projekt_1,start,12-02-2025 14:45:00,12-02-2025
user_3,projekt_1,stop,12-02-2025 16:55:00,12-02-2025
user_3,projekt_1,start,06-02-2025 03:01:00,06-02-2025
user_3,projekt_1,stop,06-02-2025 16:39:00,06-02-2025
user_3,projekt_1,start,07-02-2025 12:18:00,07-02-2025
user_3,projekt_1,stop,07-02-2025 17:18:00,07-02-2025
user_3,projekt_1,start,08-02-2025 05:30:00,08-02-2025
user_3,projekt_1,stop,08-02-2025 09:44:00,08-02-2025
user_3,projekt_1,start,09-02-2025 16:36:00,09-02-2025
user_3,projekt_1,stop,09-02-2025 17:50:00,09-02-2025
user_3,projekt_1,start,10-02-2025 09:07:00,10-02-2025
user_3,projekt_1,stop,10-02-2025 12:03:00,10-02-2025
user_3,projekt_1,start,11-02-2025 16:34:00,11-02-2025
user_3,projekt_1,stop,11-02-2025 17:37:00,11-02-2025
user_3,projekt_1,start,12-02-2025 09:19:00,12-02-2025
user_3,projekt_1,stop,12-02-2025 10:20:00,12-02-2025
user_3,projekt_1,start,06-02-2025 12:55:00,06-02-2025
user_3,projekt_1,stop,06-02-2025 16:08:00,06-02-2025
user_3,projekt_1,start,07-02-2025 14:47:00,07-02-2025
user_3,projekt_1,stop,07-02-2025 15:50:00,07-02-2025
user_3,projekt_1,start,08-02-2025 13:24:00,08-02-2025
user_3,projekt_1,stop,08-02-2025 18:00:00,08-02-2025
user_3,projekt_1,start,09-02-2025 16:22:00,09-02-2025
user_3,projekt_1,stop,09-02-2025 17:31:00,09-02-2025
user_4,projekt_1,start,07-02-2025 09:34:00,07-02-2025
user_4,projekt_1,stop,07-02-2025 17:00:00,07-02-2025
user_4,projekt_1,start,08-02-2025 12:53:00,08-02-2025
user_4,projekt_1,stop,08-02-2025 15:37:00,08-02-2025
user_4,projekt_1,start,09-02-2025 15:41:00,09-02-2025
user_4,projekt_1,stop,09-02-2025 17:41:00,09-02-2025
user_4,projekt_1,start,10-02-2025 12:06:00,10-02-2025
user_4,projekt_1,stop,10-02-2025 13:32:00,10-02-2025
user_4,projekt_1,start,11-02-2025 04:01:00,11-02-2025
user_4,projekt_1,stop,11-02-2025 17:14:00,11-02-2025
user_4,projekt_1,start,12-02-2025 07:34:00,12-02-2025
user_4,projekt_1,stop,12-02-2025 12:04:00,12-02-2025
user_4,projekt_1,start,06-02-2025 02:54:00,06-02-2025
user_4,projekt_1,stop,06-02-2025 08:30:00,06-02-2025
user_4,projekt_1,start,07-02-2025 15:05:00,07-02-2025
user_4,projekt_1,stop,07-02-2025 17:54:00,07-02-2025
user_4,projekt_1,start,08-02-2025 11:30:00,08-02-2025
user_4,projekt_1,stop,08-02-2025 12:54:00,08-02-2025
user_4,projekt_1,start,09-02-2025 04:40:00,09-02-2025
user_4,projekt_1,stop,09-02-2025 16:25:00,09-02-2025
user_4,projekt_1,start,10-02-2025 04:59:00,10-02-2025
user_4,projekt_1,stop,10-02-2025 13:18:00,10-02-2025
user_4,projekt_1,start,11-02-2025 15:48:00,11-02-2025
user_4,projekt_1,stop,11-02-2025 17:59:00,11-02-2025
user_4,projekt_1,start,12-02-2025 07:16:00,12-02-2025
user_4,projekt_1,stop,12-02-2025 17:29:00,12-02-2025
user_4,projekt_1,start,06-02-2025 13:46:00,06-02-2025
user_4,projekt_1,stop,06-02-2025 16:08:00,06-02-2025
user_4,projekt_1,start,07-02-2025 05:05:00,07-02-2025
user_4,projekt_1,stop,07-02-2025 10:49:00,07-02-2025
user_4,projekt_1,start,08-02-2025 12:53:00,08-02-2025
user_4,projekt_1,stop,08-02-2025 14:31:00,08-02-2025
user_4,projekt_1,start,09-02-2025 13:56:00,09-02-2025
user_4,projekt_1,stop,09-02-2025 17:42:00,09-02-2025
